FID_,band1_ndvi,band2_gndvi,band3_evi,band4_savi,tons_area
2949,0.846834064,0.775024951,0.574875951,0.542888701,0
2950,0.880184889,0.810760617,0.722568214,0.656194508,0
2951,0.81728512,0.760227084,0.581004322,0.546745956,9.99
2952,0.83851254,0.768424332,0.580419183,0.546698928,8.15
2953,0.861344337,0.753355622,0.749536335,0.668754876,10.63
2954,0.875729382,0.791998804,0.627238393,0.574975371,8.3
2955,0.780975282,0.698476553,0.533263862,0.506680131,12.25
2956,0.748275161,0.680938423,0.454279572,0.442488134,9.43
2957,0.811034977,0.738047183,0.652081072,0.586738765,0
2958,0.8375507,0.735015988,0.651258707,0.593818843,0
2959,0.831311941,0.727679431,0.652427077,0.602997363,11.82
2960,0.829831898,0.738266408,0.617349029,0.576788008,9.37
2961,0.85861069,0.764861822,0.72819972,0.656314254,0
2962,0.825801015,0.738541007,0.626666546,0.570473969,12.98
2963,0.848226964,0.747008145,0.670022488,0.616078734,0
2964,0.789711535,0.694864154,0.554008722,0.526837945,0
2965,0.801430106,0.730281532,0.487530679,0.459385872,0
2966,0.873802245,0.791704118,0.588627338,0.557163537,0
2967,0.852722585,0.787033975,0.554127634,0.523334563,0
2968,0.796620786,0.723738909,0.53463614,0.51131767,0
2969,0.832429945,0.724569559,0.60277015,0.570945919,5.77
2970,0.846153855,0.737934172,0.640173376,0.595473707,10.88
2971,0.830590129,0.737246394,0.608089328,0.56333071,10.8
2972,0.854548156,0.777738452,0.661906362,0.595212102,7.9
2973,0.82415837,0.733614206,0.57526058,0.547145784,8.37
2974,0.873517215,0.777655602,0.684802771,0.635002971,14.83
2975,0.711343348,0.655096471,0.489479065,0.476273328,11.15
2976,0.824095964,0.735734999,0.603082299,0.561630011,8.33
2977,0.825016201,0.751871228,0.594289899,0.560142279,8.02
2978,0.843328595,0.782200754,0.600421846,0.561504304,8.16
2979,0.864885509,0.781451762,0.641944349,0.58546257,11.21
2980,0.823928237,0.72495997,0.591517985,0.556800067,0
2981,0.815960109,0.746133268,0.587032318,0.542621017,0
2982,0.867130637,0.778797805,0.724998116,0.644779801,0
2983,0.810876131,0.747445583,0.505747139,0.489261329,8.74
2984,0.842070341,0.730445445,0.641853988,0.594420671,9.78
2985,0.815705597,0.721533239,0.576335967,0.547379971,10.48
2986,0.86571902,0.78191787,0.692622364,0.62401855,9.52
2987,0.847903073,0.753131211,0.677430749,0.617366016,10.56
2988,0.826768041,0.728010297,0.683319449,0.605566084,7.1
2989,0.773980856,0.703713834,0.486265749,0.478626996,0
2990,0.804264188,0.709560037,0.576841414,0.542547226,6.74
2991,0.81261307,0.724284291,0.600720644,0.559475601,6.15
2992,0.811329186,0.724759638,0.599423051,0.558632493,8.73
2993,0.7967875,0.730176747,0.548753381,0.521100938,8.02
2994,0.870181859,0.761549711,0.717961252,0.637386858,13.06
2995,0.835483611,0.737276793,0.627769411,0.578733921,10.1
2996,0.824676931,0.728135467,0.620836496,0.573327005,8.35
2997,0.824904621,0.730882049,0.629669011,0.579493523,6.5
2998,0.786707461,0.71808821,0.548048556,0.519752264,10.92
2999,0.822154284,0.739474416,0.638489187,0.586052239,6.51
3000,0.870173275,0.766758263,0.726456881,0.656212687,12.46
3001,0.73348254,0.684478641,0.475773782,0.464645743,9.4
3002,0.733534634,0.670478463,0.510327816,0.489491403,0
3003,0.864941597,0.777230561,0.721679628,0.654588044,14.23
3004,0.764249623,0.699006081,0.557696283,0.531817317,0
3005,0.84111774,0.756737828,0.603493869,0.559541106,10.36
3006,0.830679476,0.738294125,0.60872221,0.563115537,12.74
3007,0.764319479,0.701558053,0.504701853,0.483454436,0
3008,0.790834725,0.719141424,0.515747368,0.497663587,14.1
3009,0.741220117,0.668166995,0.509293139,0.492426187,8.67
3010,0.829301953,0.748685122,0.55215925,0.527429402,7.56
3011,0.845661461,0.739019752,0.679721832,0.622082293,12.11
3012,0.783498943,0.692262352,0.569912553,0.534339249,10.63
3013,0.848628461,0.755234838,0.642917991,0.595400453,7.24
3014,0.771404386,0.690183103,0.546028435,0.523544252,7.74
3015,0.72246927,0.652115345,0.497775525,0.478429824,10.87
3016,0.766377747,0.68006444,0.53256917,0.511952817,7.76
3017,0.774438202,0.688717484,0.538522303,0.504285097,0
3018,0.743717611,0.676754892,0.499470264,0.486724854,7.96
3019,0.833479345,0.740771115,0.627001047,0.584723234,8.81
3020,0.789076686,0.699394584,0.590043128,0.54281342,12.56
3021,0.861560047,0.766641557,0.720392704,0.646594703,12.89
3022,0.855701029,0.762333155,0.715561628,0.6431095,13.68
3023,0.836040616,0.732663929,0.648092508,0.596194088,11.93
3024,0.78886658,0.710620701,0.543465912,0.522957981,10.49
3025,0.774119079,0.688002169,0.535726368,0.511775255,10.68
3026,0.805281162,0.714056849,0.581160009,0.541276217,10.12
3027,0.777890205,0.706642628,0.470266849,0.455352753,8.48
3028,0.815329492,0.726886988,0.614550114,0.563002825,0
3029,0.837204516,0.767948031,0.594627023,0.561344624,6.3
3030,0.801451087,0.72863245,0.571047723,0.54066956,7.29
3031,0.858950615,0.750214696,0.68758744,0.623471379,12.69
3032,0.832302928,0.736099303,0.614175558,0.574195504,5.81
3033,0.770679414,0.68341732,0.569034457,0.53360498,0
3034,0.79516989,0.720992208,0.560084343,0.532161951,0
3035,0.834680378,0.768556416,0.601046205,0.566075861,0
3036,0.827440143,0.754241228,0.61435312,0.573221564,8.69
3037,0.84026283,0.76153028,0.611326098,0.576027811,5.33
3038,0.810882151,0.714246869,0.62858814,0.58149153,11.89
3039,0.862090945,0.78772831,0.688793123,0.625720918,12.82
3040,0.783364177,0.743554354,0.493888497,0.488232255,0
3041,0.753488243,0.685427308,0.485229552,0.469648629,0
3042,0.838639915,0.742514729,0.650161803,0.594842196,14.59
3043,0.819596708,0.734178305,0.636569679,0.565567672,0
3044,0.849144638,0.771813393,0.654322982,0.597404957,7.93
3045,0.84742862,0.746978045,0.639707327,0.59362644,6.07
3046,0.831237674,0.742085218,0.608299315,0.57298696,6.42
3047,0.852364421,0.76811713,0.642874658,0.598519266,8.2
3048,0.814737797,0.746612608,0.599293113,0.561262608,9.68
3049,0.856674194,0.775891185,0.640810311,0.591673732,6.45
3050,0.838527799,0.744903922,0.649053514,0.59985739,9.59
3051,0.82583791,0.734852731,0.606405377,0.568580747,0
3052,0.867173433,0.761632621,0.689645529,0.629794359,0
3053,0.814616621,0.713023484,0.622641325,0.576282024,10.87
3054,0.839184582,0.75630033,0.687514722,0.612663805,12.52
3055,0.813335657,0.713138461,0.605922461,0.568196476,7.74
3056,0.812998176,0.724916458,0.597404897,0.556382775,0
3057,0.786008716,0.721717834,0.574831069,0.556532145,8.44
3058,0.707299948,0.676204741,0.467172563,0.460826069,0
3059,0.791386485,0.708422244,0.565607429,0.538063586,6.46
3060,0.796810985,0.700996876,0.601490319,0.56069833,7.6
3061,0.831019402,0.750580788,0.573576927,0.545624197,0
3062,0.788653493,0.713788927,0.548017263,0.527348936,9.79
3063,0.846184552,1.295781374,0.606388748,0.696675777,5.94
3064,0.839342773,0.755244792,0.55534476,0.527870119,9
3065,0.802366376,0.712663174,0.584768057,0.559397638,11.29
3066,0.839051723,0.740967751,0.638398528,0.587581336,7.83
3067,0.808227897,0.724976659,0.59098804,0.556085467,7.66
3068,0.852488101,0.763781011,0.651307702,0.602768123,8.57
3069,0.862175226,0.770655096,0.692264378,0.631687701,9.25
3070,0.851949215,0.748074949,0.651537359,0.601898432,0
3071,0.848549724,0.756538093,0.64644587,0.589034677,0
3072,0.857218027,0.772167683,0.746311784,0.672817826,5.9
3073,0.839472651,0.764142454,0.660112917,0.592039287,0
3074,0.787774563,0.712944746,0.505568027,0.495715976,0
3075,0.882342875,0.778981388,0.609773755,0.569602609,0
3076,0.811066687,0.729121327,0.581704199,0.549176276,0
3077,0.824066997,0.750388026,0.631562591,0.585283279,7.73
3078,0.766090453,0.690595567,0.533079565,0.512124181,0
3079,0.844438136,0.750650048,0.658266187,0.606017768,0
3080,0.783098459,0.713520408,0.524214208,0.508489192,6.9
3081,0.850362718,0.747288883,0.650585234,0.601589084,0
3082,0.840975165,0.735702515,0.654105425,0.60087961,0
3083,0.849817812,0.744674206,0.661705852,0.607293844,0
3084,0.76879698,0.716096282,0.563577294,0.514017403,0
3085,0.841805279,0.745591402,0.633417487,0.582428217,8.29
3086,0.840908825,0.753556907,0.710317671,0.616181195,0
3087,0.830235422,0.748643339,0.606755733,0.569685876,5.29
3088,0.847780287,0.74744612,0.64765209,0.592557728,10.49
3089,0.892082572,0.811556637,0.598549783,0.558393955,11
3090,0.850053728,0.739995241,0.655858159,0.606422663,7.18
3091,0.818667829,0.72080344,0.674005568,0.622139931,9.44
3092,0.771173954,0.673083007,0.535312057,0.516523957,11.46
3093,0.850144267,0.754599988,0.652161479,0.597758412,0
3094,0.843454897,0.733998179,0.701865375,0.641518056,8.14
3095,0.829799235,0.720438659,0.622535169,0.579660356,8.42
3096,0.86229521,0.771994114,0.688803077,0.627855182,8.73
3097,0.819327652,0.729017854,0.600053132,0.561688721,11.01
3098,0.837517977,0.727934539,0.632092178,0.588931203,8.07
3099,0.739631951,0.669004023,0.510874093,0.499032319,5.12
3100,0.862140775,0.761808455,0.693682671,0.633597553,8.11
3101,0.74588871,0.692815304,0.486999393,0.481186926,7.2
3102,0.855615914,0.757300973,0.647742689,0.598620892,10.84
3103,0.847643256,0.75241667,0.654391944,0.602576315,16.1
3104,0.841201186,0.734428883,0.637433589,0.589362681,15.05
3105,0.829313576,0.762924314,0.584039152,0.549237549,11.74
3106,0.871843815,0.783632338,0.722703934,0.648175299,0
3107,0.874483287,0.760411918,0.658892035,0.60948813,13.23
3108,0.851347864,0.750455499,0.679643035,0.614628017,9.95
3109,0.851387501,0.759240568,0.651959658,0.603976727,5.48
3110,0.799262583,0.724331617,0.558824956,0.530912817,12.43
3111,0.834534645,0.735956669,0.599965215,0.566317558,7.04
3112,0.86515373,0.763907075,0.689896941,0.63051635,14.11
3113,0.839263737,0.742946863,0.624760389,0.588142812,14.34
3114,0.804497719,0.720931888,0.571042895,0.544066131,8.1
3115,0.839768171,0.735260963,0.600718021,0.564076841,10.98
3116,0.786827564,0.712394714,0.562603295,0.541209161,13.13
3117,0.82196635,0.734176576,0.591288745,0.553309441,12.13
3118,0.830687284,0.75639075,0.60618788,0.569160223,10.9
3119,0.812400997,0.726979375,0.563883305,0.542243183,7.75
3120,0.836619377,0.742755711,0.609038353,0.573061705,10.78
3121,0.841155887,0.747544646,0.629744709,0.579675019,13.26
3122,0.857887387,0.763063014,0.667929173,0.60410285,14.83
3123,0.824420333,0.723016798,0.614944577,0.56170249,11.66
3124,0.822741032,0.726739526,0.588956058,0.554338872,5.93
3125,0.844573677,0.747944117,0.666557074,0.604276896,14.06
3126,0.827182531,0.72584188,0.6164729,0.573171794,5.67
3127,0.755542696,0.72462213,0.49256283,0.478150755,0
3128,0.801796734,0.712025166,0.579654396,0.548211694,10.62
3129,0.684249938,0.624191821,0.459593207,0.456707805,0
3130,0.872243285,0.78067255,0.695942819,0.637002885,12.46
3131,0.80787611,0.757058024,0.578691661,0.542944372,0
3132,0.855010092,0.75432682,0.678127944,0.624068797,17.49
3133,0.869986594,0.758771122,0.681601703,0.626541376,15.07
3134,0.861485302,0.757250965,0.710558414,0.633393407,0
3135,0.847400606,0.760931551,0.674910903,0.614733756,14.81
3136,0.777628541,0.708188653,0.538460076,0.52249378,7.82
3137,0.823302209,0.724048913,0.596759081,0.561948717,9.69
3138,0.807031631,0.720946789,0.587876201,0.543485463,9.53
3139,0.861186802,0.756795406,0.694200575,0.636368573,17.92
3140,0.84781909,0.745960534,0.65162015,0.602182806,0
3141,0.862104297,0.755762935,0.708149791,0.642079294,12.52
3142,0.868401468,0.767089725,0.734504998,0.661989689,16.59
3143,0.834743023,0.724690735,0.606848776,0.565591097,0
3144,0.691054285,0.62951529,0.441531897,0.44525668,6.09
3145,0.769935071,0.682447851,0.516896963,0.496634245,0
3146,0.844089448,0.742752612,0.645990252,0.598915517,14.22
3147,0.813954771,0.722086549,0.613683462,0.578353226,8.84
3148,0.770255029,0.686545789,0.56408453,0.541491687,12.23
3149,0.856064558,0.746724546,0.662299871,0.61158061,13.48
3150,0.821617126,0.718430579,0.638670027,0.591020048,11.84
3151,0.840633035,0.748220623,0.615934074,0.577657878,11.39
3152,0.836710453,0.747402191,0.619350374,0.576772809,0
3153,0.853851259,0.752525449,0.651737452,0.602474034,7.23
3154,0.87428236,0.774414539,0.7761783,0.691587448,12.63
3155,0.849076152,0.756489635,0.667419434,0.612532198,9.25
3156,0.814909875,0.741290689,0.637000084,0.569375217,0
3157,0.81863004,0.731867909,0.600718319,0.562666833,5.45
3158,0.852441311,0.774446845,0.635827303,0.583811224,0
3159,0.843880951,0.750442684,0.581536829,0.553909898,8.85
3160,0.739528656,0.700521946,0.475176156,0.454085112,0
3161,0.820825517,0.72812295,0.626507699,0.580125332,7.47
3162,0.804182947,0.71290946,0.542858243,0.518335879,0
3163,0.81606257,0.724362493,0.553950369,0.540303648,7.31
3164,0.786141455,0.722944677,0.50907892,0.474742025,0
3165,0.845895112,0.761265039,0.643389463,0.597253382,0
3166,0.820053518,0.721207917,0.617492199,0.552357554,0
3167,0.836739898,0.738618076,0.593893349,0.562375069,0
3168,0.773553908,0.6901384,0.537256241,0.521288872,8.81
3169,0.781356335,0.692768157,0.559976101,0.531667709,8.46
3170,0.849335551,0.760707974,0.655568123,0.605589628,12.67
3171,0.864884138,0.754611552,0.69960624,0.629731059,11.84
3172,0.763614535,0.69188565,0.528709292,0.516571939,11.13
3173,0.853968501,0.759558141,0.630984843,0.585840881,9.46
3174,0.821417332,0.730881929,0.572937727,0.546083212,10.5
3175,0.865142524,0.781085491,0.667923987,0.597848952,0
3176,0.805146456,0.729467273,0.574764788,0.55120939,11.32
3177,0.809007883,0.71264869,0.561625719,0.535603344,0
3178,0.792668521,0.696763098,0.588802755,0.558107316,10.57
3179,0.877975464,0.780904531,0.663079083,0.620151758,13.96
3180,0.834846079,0.738310993,0.615829408,0.577573359,9.82
3181,0.837464452,0.734365225,0.635998487,0.584561229,11.57
3182,0.853589058,0.76325357,0.656030357,0.609776437,10.5
3183,0.850101233,0.757853091,0.689292073,0.627814949,13.34
3184,0.86586678,0.780641735,0.705680192,0.644809067,14.83
3185,0.850828409,0.758354604,0.683558285,0.627882063,13.03
3186,0.832522631,0.741509497,0.615090847,0.575750053,9.13
3187,0.752170265,0.686145484,0.527039051,0.50603056,11.1
3188,0.809571564,0.710123718,0.572980404,0.542589903,8.72
3189,0.822517335,0.723341405,0.609718978,0.570173442,11.82
3190,0.814798117,0.723490596,0.639514327,0.595751464,14.2
3191,0.861501515,0.757858157,0.697332144,0.634371579,19.6
3192,0.817738533,0.742743134,0.671826184,0.607201219,17
3193,0.792265117,0.709169805,0.550679147,0.530590534,0
3194,0.804033339,0.718509436,0.591939807,0.559659362,13.71
3195,0.790542901,0.722778916,0.560721874,0.52931726,9.17
3196,0.862661004,0.761969626,0.752875566,0.667259574,16.25
3197,0.824034154,0.737775028,0.653001606,0.598444283,0
3198,0.825080812,0.733555257,0.634656549,0.58105123,5.55
3199,0.857707918,0.748074412,0.672029793,0.614364684,10.72
3200,0.820695639,0.716695189,0.63127327,0.578086793,8.11
3201,0.818971097,0.721196532,0.623736441,0.574308574,0
3202,0.831790626,0.734417081,0.627659559,0.583236814,15.55
3203,0.756939471,0.66593504,0.536710203,0.506494403,0
3204,0.8703987,0.764268637,0.732545137,0.660722792,15.61
3205,0.819914401,0.74457401,0.609077573,0.561479449,5.96
3206,0.844806135,0.743084729,0.645347893,0.595322073,10.27
3207,0.757030606,0.688002229,0.515575826,0.493746161,0
3208,0.696421802,0.679822922,0.53589493,0.476168811,0
3209,0.855541825,0.781070352,0.674554348,0.619185627,0
3210,0.85477376,0.754716098,0.705082119,0.640569329,0
3211,0.948189378,0.850699723,0.641985834,0.59226954,0
3212,0.911713302,0.788264692,0.606697381,0.554263771,0
3213,0.86126554,0.767669261,0.657036066,0.609164655,0
3214,0.807262063,0.717459023,0.561173558,0.533998668,8.71
3215,0.833406448,0.750773966,0.623040259,0.58036685,0
3216,0.740068436,0.704461932,0.497744232,0.478536636,0
3217,0.846038043,0.738210499,0.683282256,0.618163407,11.93
3218,0.827036977,0.734463692,0.579912066,0.549247563,8.85
3219,0.841691554,0.763174117,0.700635254,0.631805658,14.38
3220,0.831523895,0.763958693,0.639626861,0.589617968,9.74
3221,0.808158636,0.739552319,0.522142589,0.508991897,7.06
3222,0.876727045,0.770244718,0.672614396,0.618772089,6.94
3223,0.749950588,0.703234375,0.48959887,0.481788337,0
3224,0.841018677,0.762268305,0.571058214,0.540159285,13.31
3225,0.805737257,0.72256428,0.57238555,0.540406346,0
3226,0.848251462,0.773028255,0.613369465,0.576450586,8.46
3227,0.840441942,0.743233025,0.667927504,0.611976206,9.22
3228,0.830264091,0.760696292,0.640467584,0.577358663,8.87
3229,0.767790854,0.696923256,0.527803719,0.503584683,8.56
3230,0.790385544,0.734389186,0.537610769,0.51290828,0
3231,0.871045828,0.77399689,0.646907628,0.58791554,0
3232,0.851373017,0.770891786,0.649426341,0.596081257,9.84
3233,0.854860246,0.771751106,0.672261298,0.61248219,9.72
3234,0.773008585,0.747085929,0.643892646,0.580277741,7.02
3235,0.82323885,0.733083487,0.573560178,0.544006705,0
3236,0.855587363,0.758780479,0.708416581,0.632497668,0
3237,0.839378119,0.729101539,0.618775904,0.5800246,11.82
3238,0.846554637,0.749850392,0.611175895,0.570586622,7.68
3239,0.808771849,0.737673104,0.578996301,0.542203188,0
3240,0.866021574,0.770386159,0.645502985,0.5916363,8.03
3241,0.819361567,0.720290482,0.569805622,0.539016247,11.2
3242,0.82085979,0.722358227,0.596015692,0.559515595,10.39
3243,0.729804635,0.67885673,0.484492123,0.479469746,9.61
3244,0.860312104,0.757576406,0.67294091,0.613795102,0
3245,0.814925194,0.715298533,0.59133172,0.556869924,0
3246,0.809784591,0.709655762,0.591733575,0.558387458,8.55
3247,0.868739426,0.786188781,0.623394787,0.591214478,7.11
3248,0.824355781,0.742045283,0.616858721,0.569656789,13.18
3249,0.864483774,0.762533605,0.685716152,0.629452884,7.04
3250,0.803186774,0.759791613,0.605160415,0.567414284,0
3251,0.801190495,0.737946033,0.571631074,0.545901,0
3252,0.845043242,0.780023277,0.606591403,0.570722878,0
3253,0.714105844,0.690978527,0.426918268,0.41937241,0
3254,0.850296378,0.732173741,0.714227915,0.646350324,0
3255,0.636113465,0.659670293,0.488208205,0.469769031,0
3256,0.82901305,0.740333915,0.612202227,0.575492144,8.47
3257,0.716127157,0.696784437,0.537968278,0.51621747,0
3258,0.838855207,0.768883526,0.608520091,0.56011343,0
3259,0.78932339,0.706979752,0.578235805,0.54518199,15.34
3260,0.867655456,0.769924462,0.697984934,0.636351109,15.3
3261,0.745406091,0.673638046,0.49897778,0.494477212,0
3262,0.792064786,0.737684309,0.574127257,0.54780513,7.83
3263,0.840595663,0.750267267,0.642173469,0.591311634,15.98
3264,0.850420296,0.765559793,0.66386342,0.609259546,12.41
3265,0.749501944,0.700939178,0.519316852,0.506014228,0
3266,0.770600319,0.689862967,0.544030845,0.524687171,0
3267,0.847653687,0.753520131,0.669394314,0.610697627,13.61
3268,0.833772659,0.753776729,0.592878103,0.547144413,0
3269,0.81270498,0.734787107,0.545993388,0.523681045,7.51
3270,0.831156909,0.73469305,0.600034356,0.566494405,11.44
3271,0.834525049,0.732552767,0.620176852,0.576964676,0
3272,0.838652134,0.746934772,0.623614967,0.576228201,12.14
3273,0.837810755,0.737318337,0.603698194,0.565240145,10.62
3274,0.817995012,0.725706756,0.632264376,0.574595451,0
3275,0.800781012,0.709599555,0.582988024,0.546125948,10.42
3276,0.795111358,0.714576662,0.548414052,0.521892488,8.85
3277,0.869329095,0.780066133,0.62485522,0.587241888,8.14
3278,0.80324775,0.738768101,0.549376488,0.525219679,12.37
3279,0.835583985,0.737226665,0.626580179,0.581171334,11.42
3280,0.760558605,0.668915689,0.502470136,0.488426536,6.24
3281,0.769778371,0.688251078,0.493838876,0.478345603,0
3282,0.855820298,0.745590866,0.732046187,0.658823431,9.85
3283,0.862671196,0.77405715,0.610530376,0.568742692,6.73
3284,0.877004147,0.763505876,0.769800544,0.686242282,16.04
3285,0.820660233,0.751202762,0.572477162,0.544856727,13.6
3286,0.857087433,0.754634202,0.658346057,0.60534966,9.64
3287,0.835196435,0.731767476,0.598807037,0.561845422,8.58
3288,0.854375422,0.745126545,0.677322447,0.618096471,17.48
3289,0.852388859,0.748242497,0.630197585,0.583718061,5.29
3290,0.859813631,0.760441363,0.670770466,0.617771626,12.49
3291,0.87043637,0.778661609,0.619879246,0.575456798,0
3292,0.819052041,0.713147044,0.616989136,0.577804029,0
3293,0.742109954,0.684017599,0.432572126,0.432054877,0
3294,0.84695363,0.73911649,0.6295982,0.586274147,8.85
3295,0.849954486,2.454017878,0.724887669,0.651234031,5.51
3296,0.875713706,0.788633764,0.695590854,0.617805004,0
3297,0.813938797,0.747890234,0.668716788,0.604337394,5.18
3298,0.825957537,0.732333302,0.580004632,0.545684934,9.58
3299,0.783490002,0.713212967,0.508533716,0.473522991,0
3300,0.819457114,0.743229985,0.578001499,0.548166215,10.33
3301,0.815377831,0.729505718,0.554487586,0.522733331,0
3302,0.785887301,0.707451105,0.534250557,0.518816948,0
3303,0.838758945,0.742794275,0.585249841,0.553729117,11.57
3304,0.813305378,0.734332979,0.577215612,0.546265066,0
3305,0.861580968,0.751044273,0.669587731,0.616784215,11.59
3306,0.788543999,0.723603606,0.555176616,0.536053181,0
3307,0.806571603,0.698013663,0.55632484,0.530432343,12.37
3308,0.726973295,0.654771745,0.459516823,0.45798111,6.93
3309,0.77470988,0.701864421,0.504427552,0.488290787,0
3310,0.855867088,0.770551383,0.668884218,0.617655456,14.11
3311,0.797011375,0.716543138,0.568355143,0.536497712,0
3312,0.778855741,0.70343554,0.542261243,0.525445879,0
3313,0.854070783,0.777104676,0.65795815,0.601314902,9.29
3314,0.908169389,0.792843997,0.594773471,0.593897462,5.39
3315,0.962720573,0.852594256,0.659993231,0.601584315,0
3316,0.779129565,0.714806378,0.549734712,0.522664607,5.6
3317,0.85079056,0.745448053,0.672476292,0.611657858,8.35
3318,0.860188544,0.769102097,0.737246573,0.650990903,9.32
3319,0.817137837,0.717503548,0.623706102,0.572350144,5.8
3320,0.842263162,0.749886572,0.607802331,0.570871711,5.47
3321,0.862925172,0.764388025,0.621196568,0.583324432,11.34
3322,0.95398581,0.828659594,0.634226501,0.622705698,8.67
3323,0.795193791,0.702248514,0.58225733,0.554218531,7.84
3324,0.851236463,0.764809489,0.645412743,0.598520994,5.3
3325,0.800637305,0.725551486,0.559534729,0.53131026,5.41
3326,0.786421776,0.703306437,0.574224949,0.536062062,5.04
3327,0.835090041,0.748348892,0.621217966,0.581665158,0
3328,0.814366639,0.732700765,0.607277811,0.566046715,0
3329,0.779674172,0.691450953,0.524691105,0.514955938,0
3330,0.845298231,0.747340739,0.64747417,0.601098895,7.51
3331,0.82711041,0.73023963,0.624167383,0.588137388,9.23
3332,0.82846719,0.75163269,0.590175629,0.552237928,0
3333,0.83960557,0.746121943,0.626170874,0.584863842,6.92
3334,0.840043187,0.751185,0.639622688,0.583523333,0
3335,0.792186975,0.717060626,0.60425669,0.551513433,0
3336,0.858051479,0.77834475,0.621372759,0.551875889,0
3337,0.831230342,0.743343294,0.608450472,0.572433889,0
3338,0.806557536,0.730934143,0.590682745,0.553548932,0
3339,0.915313721,0.84288162,0.932757199,0.774638951,0
3340,0.914214492,0.840239525,0.833845139,0.701299191,0
3341,0.77623564,0.698562086,0.525511384,0.502837837,0
3342,0.80658263,0.722916603,0.545591891,0.523761272,6.65
3343,0.697482526,0.668859601,0.394302964,0.411792755,0
3344,0.843909621,0.750882864,0.658650041,0.599829853,6.21
3345,0.822899938,0.723725796,0.575820804,0.544618666,8.35
3346,0.7836079,0.693445802,0.523151219,0.507216811,6.3
3347,0.800757349,0.731324673,0.523629189,0.498320699,6.51
3348,0.774775505,0.678735912,0.515889227,0.499115676,5.23
3349,0.828556895,0.738030612,0.606629014,0.569511116,6.79
3350,0.807805121,0.710595369,0.556555331,0.530630589,10.11
3351,0.839633286,0.749368906,0.609212279,0.567251682,0
3352,0.829554021,0.762739599,0.662479281,0.585777104,0
3353,0.738638699,0.700522184,0.610998273,0.539659321,0
3354,0.965773404,0.865506887,0.708134055,0.665321171,13.27
3355,0.838801861,0.741326749,0.639155686,0.5920555,7.76
3356,0.856318951,0.759792507,0.669346511,0.619130552,9.97
3357,0.837707996,0.740440428,0.612619638,0.571617186,6.26
3358,0.814213336,0.714855492,0.565655291,0.536068678,5.81
3359,0.838140368,0.727313936,0.628507793,0.584932446,8.48
3360,0.813138723,0.72163707,0.571238577,0.5406003,5.04
3361,0.81395179,0.729197145,0.596700549,0.564578235,12.31
3362,0.835396171,0.739053726,0.617462814,0.580638945,9.34
3363,0.811975539,0.731340528,0.591642499,0.562034845,6.38
3364,0.862600088,0.775724292,0.684875309,0.625873804,13.59
3365,0.783081412,0.741145015,0.571895003,0.546080828,5.78
3366,0.788927019,0.71349442,0.5675928,0.528075635,5.22
3367,0.842660367,0.737868547,0.572087586,0.541756034,6.27
3368,0.847017527,0.752815902,0.622843742,0.578835964,8.54
3369,0.794804394,0.706509471,0.612695634,0.566547513,8.54
3370,0.84351629,0.755050838,0.616710365,0.579016447,8.8
3371,0.826529801,0.761175334,0.601810813,0.566130519,8
3372,0.900298238,0.795546651,0.675056577,0.630226672,9.62
3373,0.865915835,0.762001455,0.706966937,0.643598914,0
3374,0.84562242,0.763924301,0.568668306,0.541961849,0
3375,0.856144607,0.759272635,0.662753582,0.611954272,9.75
3376,0.859899998,0.765858233,0.665908098,0.615298629,13.52
3377,0.840833545,0.751996338,0.630815089,0.572117805,0
3378,0.797262311,0.737179101,0.575424254,0.543535829,0
3379,0.795485795,0.709540069,0.568507195,0.538506031,5.48
3380,0.870246351,0.771374643,0.706410885,0.634955108,0
3381,0.86539948,0.766418815,0.732561886,0.65756315,0
3382,0.847994566,0.750331819,0.697021306,0.621739149,0
3383,0.878357589,0.783732533,0.70938015,0.646871865,0
3384,0.831365407,0.72913152,0.674225628,0.626232386,0
3385,0.882909775,0.79027313,0.73401475,0.659379423,10.93
3386,0.892786026,0.805124998,0.762266934,0.664257646,0
3387,0.839830756,0.738227248,0.658069372,0.606589675,0
3388,0.849916756,0.750950038,0.640167773,0.592388332,0
3389,0.864921153,0.739706993,0.68017906,0.628336847,12.3
3390,0.838433802,0.751696885,0.655997574,0.601765871,8.68
3391,0.865521491,0.775388956,0.731777906,0.653597355,0
3392,0.866405964,0.774269283,0.735077977,0.650588095,0
3393,0.88136816,0.777818024,0.758374691,0.670048177,0
3394,0.840479076,0.750815809,0.632499218,0.588515162,0
3395,0.83199966,0.741529047,0.64902699,0.593613386,14.37
3396,0.847266018,0.750453591,0.639098823,0.5903458,5.53
3397,0.84905827,0.745019436,0.652146935,0.604380667,10.18
3398,0.833525777,0.73254174,0.604663849,0.564383388,0
3399,0.781287253,0.704545557,0.567018092,0.53728497,0
3400,0.741395056,0.680811882,0.54542619,0.512010992,0
3401,0.788437247,0.704473495,0.56791085,0.541304111,0
3402,0.840808988,0.751087785,0.658585131,0.60641861,0
3403,0.837130547,0.747062206,0.678190649,0.622893274,0
3404,0.819095194,0.728389084,0.625124931,0.575750113,0
3405,0.858462274,0.755475581,0.667016745,0.611987412,0
3406,0.825344443,0.742664456,0.561527371,0.531769753,0
3407,0.851348519,0.762101829,0.663304985,0.619185328,0
3408,0.843891501,0.745681822,0.646542728,0.596135199,11.01
